,REVISED 7/16/18,,,,,,,,,,,,,,,,,,
,SPRING SALE OF TWO-YEAR-OLDS IN TRAINING,,,,,,,,,,,,,,,,,,
,"APRIL 24 - 27, 2018",,,,,,,,,,,,,,,,,,
Hip#,Name,Color,Sex,M,D,YR,Sire,Dam,Dam Sire,Consignor,State,Barn,Work Time,set,day,Buyer ,Price ,PS,Consignsort
143,,DB/BR,C,4,19,16,Take Charge Indy,Calendar Girl,Elusive Quality,"Coastal Equine LLC, Agent III",KY,A,10.2,58,4/16,Midwest Thoroughbreds Inc.,"150,000",PS,CoastalEqu
144,,DB/BR,C,3,22,16,Strong Mandate,Callous Effect,Majestic Warrior,"Randy Miles, Agent IX",KY,18,10.0,10,4/16,Alex & JoAnn Lieblong,"550,000",,MilesAgent
145,,B,F,3,22,16,Broken Vow,Cameron Crazies,Lion Heart,ABG Warrior Racing Stable,FL,20,11.0,45,4/16,"Tom McCrocklin, Agent for Fletcher B. Clement","32,000",,ABGWarrior
146,,DB/BR,C,3,23,16,Flashstorm,Camp Surprise,Forest Camp,"Team Work Horseman Group, Agent IV",FL,G,out,,,Withdrawn,Out,,TeamWorkHo
147,,DB/BR,F,4,17,16,Jimmy Creed,Canadian Queen,Rock Hard Ten,Grassroots Training & Sales LLC,KY,J,10.3,65,4/16,"L.E.B., Agent for West Point Thoroughbreds, Inc.","52,000",,Grassroots
148,,B,F,2,28,16,Adios Charlie,Candlelightdinner,Slew Gin Fizz,Ocala Stud,FL,4,out,,,Withdrawn,Out,,OcalaStud
149,,GR/RO,F,4,27,16,Congrats,Candybedandy,Holy Bull,"Wavertree Stables, Inc. (Ciaran Dunne), Agent III",KY,5,21.3,50,4/16,"J. Stevens Bloodstock, Agent","150,000",,WavertreeS
150,,B,C,4,8,16,Flat Out,Candy Doll (CHI),Dushyantor,"Paul Sharp, Agent VI",KY,C,out,,,Withdrawn,Out,,SharpAgent
151,,B,C,4,15,16,Creative Cause,Can't Catch Kate,Shakespeare,"Off the Hook LLC, Agent for Gelfenstein Farm",KY,13,10.3,72,4/16,Crawford Farms LLC,"80,000",PS,OfftheHook
152,,DB/BR,F,5,23,16,Noble Mission (GB),Capeslew (IRE),Cape Cross (IRE),"Off the Hook LLC, Agent for Gelfenstein Farm",FL,13,10.1,2,4/16,Stetson Racing LLC,"80,000",,OfftheHook
153,,DB/BR,F,3,3,16,Flashback,Capote's Halo,Capote,"Woodside Ranch, Agent I",KY,1,out,,,Withdrawn,Out,,WoodsideRa
154,,DB/BR,F,3,24,16,Street Boss,Capricious,Tiznow,"Sequel Bloodstock, Agent",NY,9,10.2,34,4/16,"Gary Contessa, Agent","45,000",PS,SequelBloo
155,,DB/BR,F,4,16,16,The Factor,Capricious Miss (GB),Singspiel (IRE),"Off the Hook LLC, Agent XI",KY,13,out,,,Withdrawn,Out,,OfftheHook
156,,DB/BR,C,4,8,16,Bodemeister,Casablanca Babe,Horse Chestnut (SAF),"Top Line Sales LLC, Agent XV",NY,14,10.2,60,4/16,"Linda Rice, Agent","100,000",,TopLineSal
157,,B,F,1,13,16,Candy Ride (ARG),Cash for Clunkers,Tiznow,"Niall Brennan Stables, Agent XXXV",KY,8,out,,,Withdrawn,Out,,BrennanSta
158,,CH,F,2,20,16,Flat Out,Catchy,Storm Cat,"Stephens Thoroughbreds LLC, Agent VIII",KY,H,10.4,158,4/16,"40,000",Not Sold,,StephensTh
159,,DB/BR,C,2,14,16,Shakin It Up,Catchy Tune,Bernstein,"Off the Hook LLC, Agent V",KY,13,10.4,127,4/16,Dennis O'Neill,"32,000",,OfftheHook
160,,B,C,3,11,16,Maclean's Music,Cat Fighter,Storm Cat,Thoroughbred Champions Training Center LLC,KY,20,22.0,161,4/16,"40,000",Not Sold,,Thoroughbr
161,,B,C,3,23,16,Blame,Cat Splendor,Tale of the Cat,"Randy Miles, Agent",KY,18,10.4,144,4/16,"Tim Kegel, Agent","40,000",,MilesAgent
162,,CH,C,3,25,16,Flashback,Causin a Storm,Giant's Causeway,"Envision Equine, Agent X",KY,D,22.1,155,4/16,Majed Almorzooqi,"52,000",,EnvisionEq
163,,B,C,4,5,16,The Factor,Cedar Run's Emblem,Our Emblem,"Off the Hook LLC, Agent for Gelfenstein Farm",KY,13,out,,,Withdrawn,Out,,OfftheHook
164,,DB/BR,C,4,7,16,Take Charge Indy,Celebrated,Songandaprayer,"Harris Training Center LLC, Agent V",KY,13,10.2,167,4/20,Double M Racing LLC,"50,000",,HarrisTrai
165,,CH,C,4,4,16,Speightstown,Celestial Kitten,Kitten's Joy,"Eddie Woods, Agent IX",KY,11,10.2,86,4/16,"Mike Ryan, Agent for Marc Keller","280,000",,WoodsAgent
166,,CH,C,2,7,16,Violence,Celestial Legend,City Zip,"Off the Hook LLC, Agent IV",LA,13,10.1,47,4/16,"Brian Koriner,Agent for Janet Lyons & Evan Trommer","80,000",,OfftheHook
167,,B,F,3,19,16,Into Mischief,Celtic Chant,Songandaprayer,"William B. Harrigan (Miacomet Farm, Ltd.)",KY,E,22.0,83,4/16,"37,000",Not Sold,,HarriganMi
168,,B,F,3,26,16,Shackleford,Celtic Sunshine,Victory Gallop,"Eddie Woods, Agent IX",KY,11,10.3,119,4/16,"Hidden Brook, Agent","25,000",,WoodsAgent
169,,B,C,4,30,16,Flat Out,Centerpiece,Bertrando,"Best A Luck Farm LLC, Agent III",KY,3,out,,,Withdrawn,Out,,BestALuckF
170,Roaring Ocean,CH,C,2,12,16,Speightstown,Century Park,General Meeting,"Top Line Sales LLC, Agent XXXII",FL,14,11.2,169,4/16,Jim H. Ballinger,"3,500",,TopLineSal
171,,B,F,4,1,16,Dialed In,Chalonitka,Empire Maker,"Wavertree Stables, Inc. (Ciaran Dunne), Agent III",KY,5,21.3,19,4/16,Nice Guys Stables,"150,000",,WavertreeS
172,,GR/RO,F,2,6,16,Graydar,Chambray,Alphabet Soup,"Cary Frommer LLC, Agent VII",KY,9,10.3,54,4/16,"45,000",Not Sold,,FrommerLLC
173,,B,F,3,3,16,Goldencents,Chana's Girl,Malibu Moon,"Woodside Ranch, Agent VI",KY,1,10.2,129,4/16,"Gary Contessa, Agent for Marty Harrigan","40,000",,WoodsideRa
174,,GR/RO,F,5,14,16,Cairo Prince,Chanel Number Mine,Value Plus,"Cary Frommer LLC, Agent VIII",IA,9,10.1,13,4/16,Eaton Bloodstock,"200,000",PS,FrommerLLC
175,,DB/BR,F,2,16,16,Revolutionary,Changing World,Spinning World,Team Work Horseman Group,FL,G,out,,,Withdrawn,Out,,TeamWorkHo
176,,B,F,2,21,16,Morning Line,Charity Ball,Indian Charlie,"Tom McCrocklin, Agent",KY,19,out,,,Withdrawn,Out,,McCrocklin
177,Crooked Hillary,CH,F,3,28,16,Can the Man,Charm Away,Silver Charm,"Costanzo Sales, Agent III",KY,D,10.3,63,4/16,Camarero Race Track,"11,000",PS,CostanzoSa
178,,CH,C,5,11,16,City Zip,Charmed Gift,A.P. Indy,"Top Line Sales LLC, Agent XVI",KY,14,10.3,14,4/16,Red Baron's Barn or Rancho Temescal LLC,"75,000",,TopLineSal
179,Row Boat,DB/BR,C,2,18,16,Graydar,Charming Becky,Dixie Union,"TIP Thoroughbred Investment Possibilities, Agent IV",FL,19,10.1,148,4/16,"James Divito, Agent for Carmen Tiritilli","95,000",,TIPThoroug
180,,B,C,4,1,16,City Zip,Chase the Storm,Storm Cat,"Halcyon Hammock Farm, Agent II",MD,1,10.2,30,4/16,Granpollo Stable LLC,"25,000",,HalcyonHam
181,,B,C,4,18,16,Street Sense,Chatique,Deputy Minister,"Randy Miles, Agent II",KY,18,10.2,81,4/16,"240,000",Not Sold,,MilesAgent
182,Takthroadlestravld,B,C,2,5,16,Telling,Chelsies' Way,Medaglia d'Oro,"RiceHorse Stable (Brandon & Ali Rice), Agent XX",FL,17,out,,,Withdrawn,Out,,RiceHorseS
183,Wait for Dark,GR/RO,C,2,13,16,Bandbox,Cherokee Ribbon,Cherokee Run,"Eisaman Equine, Agent",MD,7,out,,,Withdrawn,Out,,EisamanEqu
184,Kitten's Finest,CH,F,4,14,16,Kitten's Joy,Chianti Red,Woodman,"Woodford Thoroughbreds, Agent",KY,17,10.4,136,4/16,Thomas Clark Bloodstock LLC,"66,500",PS,WoodfordTh
185,,DB/BR,F,1,13,16,Flatter,Chilbolton,War Front,"McKathan Bros., Agent II",KY,6,out,,,Withdrawn,Out,,McKathanBr
186,,GR/RO,C,4,23,16,Flatter,Chinchilla,Rubiano,"Best A Luck Farm LLC, Agent IX",KY,3,out,,,Withdrawn,Out,,BestALuckF
187,,CH,C,2,29,16,Drosselmeyer,Chinita Mia,Circular Quay,Golden Legacy Stable LLC,FL,20,10.3,76,4/16,Soldi Stables LLC,"15,000",,GoldenLega
188,,GR/RO,C,5,8,16,Kantharos,Chippi,Trippi,"Best A Luck Farm LLC, Agent II",FL,3,out,,,Withdrawn,Out,,BestALuckF
189,,DB/BR,C,2,27,16,Oxbow,Chloe Bear,Macho Uno,"Q Bar J Thoroughbreds LLC, Agent IV",NY,14,11.0,97,4/16,S.R.O.A. (K.O.I.D.),"40,000",,QBarJThoro
190,Black Jack Magic,BLK,C,5,16,16,Uncaptured,Chocachattee,Indian Charlie,Ocala Stud,FL,4,22.3,154,4/16,"Mike Ryan, Agent","62,000",,OcalaStud
191,,CH,F,1,27,16,Fed Biz,Chocolate On Tap,Tapit,"Price Thoroughbreds LLC, Agent",KY,G,out,,,Withdrawn,Out,,PriceThoro
192,,CH,F,3,11,16,Trappe Shot,Cielo Conquistador,Sky Classic,"Woodford Thoroughbreds, Agent",KY,17,10.3,107,4/16,"75,000",Not Sold,,WoodfordTh
193,,CH,F,3,14,16,Goldencents,Cimmaron Lady,Grand Slam,"Whitman Sales LLC, Agent I",KY,20,10.4,143,4/16,Michael Vitello,"25,000",,WhitmanSal
194,,GR/RO,C,2,1,16,Winslow Homer,Cindy Says,Elusive Quality,"Journeyman Bloodstock Services, Inc. (Brent & Crystal Fernung), Agent",FL,2,10.4,85,4/16,"19,000",Not Sold,,Journeyman
195,,CH,C,2,13,16,Maclean's Music,Cinnamon Kisses,Doneraile Court,"Bobby Dodd, Agent I",LA,10,out,,,Withdrawn,Out,,DoddAgentI
196,,B,C,4,16,16,Noble Mission (GB),Circle of Love,Giant's Causeway,"Halcyon Hammock Farm, Agent I",KY,1,10.4,108,4/16,"L.E.B., Agent for West Point Thoroughbreds, Inc.","190,000",,HalcyonHam
197,,B,C,1,20,16,Strong Mandate,Circle the Empire,Empire Maker,"Sequel Bloodstock, Agent",KY,9,out,,,Withdrawn,Out,,SequelBloo
198,Boss Boss,CH,C,3,29,16,Street Boss,Citizen Kitten,Kitten's Joy,"Imagine..., Agent",KY,1,out,,,Withdrawn,Out,,ImagineAge
199,,GR/RO,F,1,31,16,Bernardini,C J's Leelee,Mizzen Mast,"Niall Brennan Stables, Agent XXVI",KY,8,10.2,57,4/16,"Mike Ryan, Agent","410,000",,BrennanSta
200,Big Red Sea,CH,C,3,18,16,Exclusive Quality,Clarabella,Claramount,"Louie Rogers Thoroughbreds LLC, Agent",FL,C,out,,,Withdrawn,Out,,RogersThor
201,,CH,F,2,26,16,Data Link,Clare's Bernardine,Action This Day,"Grassroots Training & Sales LLC, Agent III",ON,J,10.3,167,4/16,"14,000",Not Sold,,Grassroots
202,,B,C,3,12,16,Uncle Mo,Clarinda,Empire Maker,"Crupi's New Castle Farm, Agent IV",KY,6,out,,,Withdrawn,Out,,CrupisNewC
203,Miss Verrazano,B,F,4,28,16,Verrazano,Classira (IRE),Danehill,"Ends Well, Agent III",ON,18,10.3,74,4/16,"50,000",Not Sold,,EndsWellAg
204,,GR/RO,C,2,7,16,Graydar,Class With a K,Tapit,"King's Equine, Agent V",NY,2,10.3,66,4/16,"K.O.I.D. Co., Ltd.","50,000",,KingsEquin
205,,B,F,4,24,16,Medaglia d'Oro,Clay's Rocket,American Chance,"Niall Brennan Stables, Agent XXXIV",KY,8,out,,,Withdrawn,Out,,BrennanSta
206,,GR/RO,F,3,11,16,Distorted Humor,Cloakof Vagueness,El Prado (IRE),"Hemingway Racing and Training Stables LLC, Agent II",KY,16,11.0,20,4/17,James K. Chapman,"5,000",PS,HemingwayR
207,,B,C,3,31,16,Adios Charlie,Clueless Brook,Montbrook,"James Layden, Agent",FL,1,out,,,Withdrawn,Out,,LaydenAgen
208,,CH,C,3,3,16,More Than Ready,Coal and Ice,Tapit,"de Meric Sales, Agent II",FL,12,22.1,73,4/17,Jerry Hollendorfer,"52,000",,deMericSal
209,,DB/BR,F,4,26,16,Shakin It Up,Cofresi Tesoro,Successful Appeal,"Robert Brewer, Agent",LA,A,out,,,Withdrawn,Out,,BrewerAgen
210,,B,C,4,8,16,Treasure Beach (GB),Cold Blooded,Tiger Ridge,"Blue River Bloodstock, Inc., Agent IV",FL,18,21.2,50,4/17,Dan Hayden Bloodstock,"35,000",PS,BlueRiverB
211,,DB/BR,C,2,9,16,Uncaptured,Cold Forest,Forestry,"Craig L. Wheeler, Agent",FL,3,20.4,26,4/17,Whitehorse Stables,"180,000",,WheelerAge
212,,CH,C,2,27,16,First Dude,Colonial Cat,Boston Harbor,"Dark Star Thoroughbreds, Agent I",FL,G,10.1,75,4/17,Withdrawn,Out,,DarkStarTh
213,,B,C,4,5,16,Oxbow,Colonial Empress,Empire Maker,"Kim Harrrison (Top Speed Farm), Agent I",KY,E,out,,,Withdrawn,Out,,HarrrisonT
214,,GR/RO,C,5,6,16,More Than Ready,Conchita,Cozzene,"Eddie Woods, Agent X",KY,11,22.0,154,4/17,C T Racing,"11,000",,WoodsAgent
215,,CH,F,3,14,16,City Zip,Conga Bella,Congaree,"Off the Hook LLC, Agent VII",FL,13,10.2,99,4/17,"W. E. Morey, Agent for Bach or Weiner","50,000",,OfftheHook
216,,B,C,3,24,16,Winslow Homer,Conqueress,Conquistador Cielo,"Cecil Stewart, Agent",FL,E,out,,,Withdrawn,Out,,StewartAge
217,,B,F,2,12,16,Quality Road,Conquest Kid,Lemon Drop Kid,"Richardson Bloodstock, Agent",NY,3,10.2,91,4/17,Franklin Ave. Equine LLC,"65,000",PS,Richardson
218,,DB/BR,F,4,9,16,Cairo Prince,Copelan's Angel,Copelan,Costanzo Sales,KY,D,10.1,11,4/17,Kenji Ryotokuji Holdings,"235,000",,CostanzoSa
219,,B,C,2,11,16,Orb,Coralina,Tiznow,"Eisaman Equine, Agent",KY,7,10.3,156,4/17,Champion Racing Stable,"9,000",,EisamanEqu
220,,DB/BR,F,2,29,16,Scat Daddy,Coral Sun,A.P. Indy,"Scanlon Training & Sales, Agent III",KY,2,10.4,118,4/17,Steve Weston,"200,000",,ScanlonTra
221,,B,C,2,19,16,Congrats,Corderosa,Aldebaran,"Eddie Woods, Agent LIX",KY,11,20.4,15,4/17,"Sallusto & Albina, Agent","105,000",,WoodsAgent
222,,DB/BR,C,4,22,16,Fed Biz,Costela,Any Given Saturday,"Ends Well, Agent",KY,18,10.4,35,4/17,James Rogers / Black Hawk Stables,"20,000",,EndsWellAg
223,Madelyn's Dancer,GR/RO,F,4,4,16,Flashpoint,Cotton Club Ballet,Street Cry (IRE),"Timber Creek, Agent",LA,6,10.2,94,4/17,Sonny Miller,"3,500",,TimberCree
224,,DB/BR,C,2,25,16,Scat Daddy,Countess Curlin,Curlin,"Eddie Woods, Agent LII",KY,11,out,,,Withdrawn,Out,,WoodsAgent
225,Unyielding,CH,C,5,5,16,Kantharos,Countess Kelly,Kipper Kelly,"McKathan Bros., Agent V",FL,6,out,,,Withdrawn,Out,,McKathanBr
226,,DB/BR,C,3,21,16,Shakin It Up,Countess Proud,Proud Citizen,"Paul Sharp, Agent",KY,C,10.2,47,4/17,Marc Tacher,"65,000",,SharpAgent
227,,B,F,2,20,16,Verrazano,Cove,Pine Bluff,"New Episode Training Center, Inc., Agent",NY,3,10.3,86,4/17,"35,000",Not Sold,,NewEpisode
228,,DB/BR,C,4,29,16,Point of Entry,Coy Cat,Hold That Tiger,"RiceHorse Stable (Brandon & Ali Rice), Agent V",NY,17,out,,,Withdrawn,Out,,RiceHorseS
229,,CH,C,1,25,16,Trappe Shot,Creative Design,Stravinsky,Eriberto Olivas,KY,20,10.3,92,4/17,Korea Bloodstock,"34,000",,Olivas
230,,DB/BR,F,4,27,16,Kantharos,Credit,Maria's Mon,"de Meric Sales, Agent X",FL,12,10.2,57,4/17,"Frank C. Calabrese Stable, Inc.","75,000",,deMericSal
231,,DB/BR,F,4,18,16,Oxbow,Cricket Miss,Drewman,"Bobby Dodd, Agent VIII",FL,10,10.3,102,4/17,Withdrawn,Out,,DoddAgentV
232,,CH,F,2,1,16,Kantharos,Cristal Causeway,Giant's Causeway,"Harris Training Center LLC, Agent VII",FL,13,10.1,112,4/17,Alfred Kales,"105,000",PS,HarrisTrai
233,,B,F,2,12,16,Uncle Mo,Crozet,Charismatic,"Top Line Sales LLC, Agent XVII",KY,14,out,,,Withdrawn,Out,,TopLineSal
234,,DB/BR,F,2,19,16,Graydar,Cruzette,War Pass,"Q Bar J Thoroughbreds LLC, Agent VIII",KY,14,10.2,134,4/17,"Leo S. Nechamkin, II","6,000",,QBarJThoro
235,Miss You Blues,CH,F,4,21,16,Big Drama,C R Vexora,Graeme Hall,"Golden Rock Thoroughbreds, Agent",FL,G,10.2,33,4/17,"Tom McCrocklin, Agent","50,000",,GoldenRock
236,Dial Em In,DB/BR,F,4,23,16,Dialed In,Crypto Em,Cryptoclearance,"Benchmark Training Center, Inc., Agent",LA,9,10.2,48,4/17,John E. Jones and Charles Garvey,"20,000",PS,BenchmarkT
237,,B,F,2,5,16,Yes It's True,Cryptos' Best,Cryptoclearance,"de Meric Sales, Agent XXVIII",VA,12,21.0,4,4/17,Holly & David Wilson,"180,000",,deMericSal
238,,B,F,1,21,16,Bodemeister,Crystal Current,A.P. Indy,"Paul Sharp, Agent XVII",KY,C,10.2,128,4/17,"Russel Jones, Agent for Chadds Ford Stable LLC","50,000",,SharpAgent
239,,CH,C,5,11,16,Broken Vow,Cry Value,Street Cry (IRE),Imagine...,KY,1,out,,,Withdrawn,Out,,Imagine
240,Morning Cynn,B,F,4,2,16,Paynter,Curlin's Gold,Curlin,"TIP Thoroughbred Investment Possibilities, Agent V",KY,19,out,,,Withdrawn,Out,,TIPThoroug
241,World Affairs,DB/BR,C,5,6,16,Cairo Prince,Current Event,Curlin,"Eisaman Equine, Agent",KY,7,10.2,13,4/17,Sterling Racing LLC,"260,000",,EisamanEqu
242,Mine,DB/BR,F,2,1,16,First Samurai,Custody,Broken Vow,"Harris Training Center LLC, Agent XI",KY,13,10.3,135,4/17,Expoline,"17,000",,HarrisTrai
243,,DB/BR,C,5,6,16,Midnight Lute,Cute N Sassy,Consolidator,"Whitman Sales LLC, Agent V",KY,20,10.3,29,4/17,"95,000",Not Sold,,WhitmanSal
244,,B,F,3,25,16,Will Take Charge,Czechers,Indian Charlie,"Niall Brennan Stables, Agent VI",KY,8,10.4,93,4/17,Withdrawn,Out,,BrennanSta
245,,B,C,2,25,16,Big Drama,Daisy Dukes,Ghazi,"Eisaman Equine, Agent",FL,7,10.0,49,4/17,"Klaravich Stable, Inc.","475,000",,EisamanEqu
246,,DB/BR,C,2,2,16,Jump Start,Dakota Sky,War Chant,"Whitman Sales LLC, Agent V",KY,20,10.1,107,4/17,Mr. B LLC Agt for Dr. Michael Sigband/Mike Pageler,"200,000",,WhitmanSal
247,,,,,,,,,,,,,,,,Withdrawn,Out,,
248,,CH,F,3,7,16,Uncaptured,Dandy Dulce,Dixieland Heat,"SBM Training and Sales, Agent I",FL,15,10.0,10,4/17,Alex & JoAnn Lieblong,"350,000",,SBMTrainin
249,,B,F,5,5,16,Soldat,Danseur Chaud,Joyeux Danseur,"Cary Frommer LLC, Agent I",FL,9,10.1,36,4/17,"35,000",Not Sold,,FrommerLLC
250,,CH,C,3,17,16,Kantharos,Dante's Mary,Boston Harbor,"de Meric Sales, Agent III",FL,12,10.3,142,4/17,"Lisa Gabriel, Diamond Racing","57,000",,deMericSal
251,Curlita,CH,F,2,10,16,Curlin,Daring Reality,Include,Winners Circle Thoroughbreds LLC,KY,15,out,,,Withdrawn,Out,,WinnersCir
252,,DB/BR,F,3,25,16,Tale of Ekati,Dark Obsession,Grand Slam,"Pick View LLC, Agent VI",OH,14,out,,,Withdrawn,Out,,PickViewLL
253,,DB/BR,C,2,23,16,Morning Line,Darling Monique,El Corredor,"Harris Training Center LLC, Agent VIII",KY,13,10.2,84,4/17,"70,000",Not Sold,,HarrisTrai
254,Emtadaa,B,F,2,1,16,Pioneerof the Nile,Dattt Echo,Stormy Atlantic,"TIP Thoroughbred Investment Possibilities, Agent II",ON,19,10.1,120,4/17,"92,000",Not Sold,,TIPThoroug
255,,B,C,3,17,16,Lemon Drop Kid,Dattts Awesome,Awesome Again,"SBM Training and Sales, Agent X",KY,15,10.3,127,4/17,"Kirkwood, Agent","50,000",,SBMTrainin
256,,B,C,4,20,16,Wrote (IRE),Daytime Promise,Five Star Day,"Team Work Horseman Group, Agent IV",FL,G,out,,,Withdrawn,Out,,TeamWorkHo
257,Innyucanbeanewman,DB/BR,F,2,17,16,Point of Entry,De Aar,Gone West,"Niall Brennan Stables, Agent I",KY,8,10.4,146,4/17,Withdrawn,Out,,BrennanSta
258,,B,F,4,29,16,Twirling Candy,Dear Mama (ARG),Mutakddim,"Scanlon Training & Sales, Agent IV",KY,2,21.2,30,4/17,"Oracle Bloodstock, Agent","60,000",,ScanlonTra
259,Gather the Stars,CH,F,5,12,16,Tapizar,Deborah's Moment,Lemon Drop Kid,"Altamira Stable LLC, Agent V",MD,16,out,,,Withdrawn,Out,,AltamiraSt
260,,DB/BR,C,5,10,16,Mizzen Mast,Deceptive,Clever Trick,"Bobby Dodd, Agent I",KY,10,out,,,Withdrawn,Out,,DoddAgentI
261,,DB/BR,R,3,18,16,Shakin It Up,Decorator,Storm Cat,"Altamira Stable LLC, Agent V",KY,16,10.3,147,4/17,"50,000",Not Sold,,AltamiraSt
262,Patriot,B,C,5,28,16,Speightstown,Deep Feeling,Empire Maker,"Ocala Stud, Agent for Peter E. Blum Thoroughbreds",KY,4,out,,,Withdrawn,Out,,OcalaStudA
263,,DB/BR,F,2,19,16,Pioneerof the Nile,Deja Blu,Seeking the Gold,"Halcyon Hammock Farm, Agent II",KY,1,21.2,18,4/17,John C. Oxley,"190,000",,HalcyonHam
264,Vice Versa,DB/BR,C,4,1,16,Speightstown,Deja Vu,Giant's Causeway,"Ocala Stud, Agent for Peter E. Blum Thoroughbreds",KY,4,out,,,Withdrawn,Out,,OcalaStudA
265,,B,C,2,26,16,Gemologist,Deo Favente,Vision and Verse,"Bobby Dodd, Agent IX",KY,10,out,,,Withdrawn,Out,,DoddAgentI
266,,DB/BR,F,4,15,16,Graydar,Deputy Cures Blues,War Deputy,"SBM Training and Sales, Agent VIII",KY,15,10.3,153,4/17,Eric A. Delvalle,"20,000",,SBMTrainin
267,Temple,DB/BR,C,3,29,16,Temple City,Desant,Quiet American,"Tom McCrocklin, Agent VIII",KY,19,21.2,89,4/17,"75,000",Not Sold,,McCrocklin
268,,B,F,5,20,16,Orb,Desert Queen,Wavering Monarch,"Niall Brennan Stables, Agent XXIX",KY,8,out,,,Withdrawn,Out,,BrennanSta
269,Honorable Justice,B,C,4,25,16,Majesticperfection,Desert Recon,Outflanker,"Top Line Sales LLC, Agent IV",KY,14,10.0,97,4/17,Majed Almorzooqi,"35,000",,TopLineSal
270,,DB/BR,C,4,10,16,Shanghai Bobby,Destiny Rose,Leroidesanimaux (BRZ),"Coastal Equine LLC, Agent V",NY,A,10.1,59,4/17,Alessandro Marconi,"35,000",,CoastalEqu
271,,B,F,5,15,16,Oxbow,Devil House,Chester House,"Mayberry Farm, Agent III",KY,B,out,,,Withdrawn,Out,,MayberryFa
272,,DB/BR,C,4,12,16,Orb,Devious d'Oro,Medaglia d'Oro,Hoby & Layna Kight,KY,6,22.1,80,4/17,Withdrawn,Out,,Kight
273,El Queretano,GR/RO,C,3,31,16,He's Had Enough,Dewars Rocks,Big Mukora,"Champions of the Future, Agent I",FL,16,out,,,Withdrawn,Out,,Championso
274,,CH,C,2,24,16,Exchange Rate,Diamondesque,Any Given Saturday,"King's Equine, Agent VI",KY,2,10.2,12,4/17,"Brian Koriner,Agent for Janet Lyons & Evan Trommer","80,000",,KingsEquin
275,,CH,F,2,6,16,Jimmy Creed,Disarona,Bowman's Band,"Mayberry Farm, Agent VI",LA,B,10.2,6,4/17,Drop 23 LLC,"85,000",PS,MayberryFa
276,,CH,C,2,18,16,He's Had Enough,Discreet Chat,Discreet Cat,"Grassroots Training & Sales LLC, Agent III",FL,J,10.0,117,4/17,"L.E.B., Agent for West Point Tb's & Robert Masiell","370,000",,Grassroots
277,,DB/BR,F,2,13,16,Itsmyluckyday,Disgrace,Discreet Cat,"Top Line Sales LLC, Agent XL",FL,14,21.2,53,4/17,Saffie Joseph,"36,000",,TopLineSal
278,,B,C,3,21,16,Quality Road,Disposablepleasure,Giacomo,"Wavertree Stables, Inc. (Ciaran Dunne), Agent VI",KY,5,21.1,17,4/17,Withdrawn,Out,,WavertreeS
279,,DB/BR,C,4,23,16,Malibu Moon,Distant Roar,Storm Cat,"King's Equine, Agent II",KY,2,10.1,110,4/17,"260,000",Not Sold,,KingsEquin
280,,GR/RO,C,5,11,16,Speightstown,Disturbingly Hot,Unbridled's Song,"Niall Brennan Stables, Agent I",KY,8,10.3,42,4/17,"Tobey L Morton, J C Kimmel Agt","170,000",PS,BrennanSta
281,,CH,C,2,16,16,Strong Mandate,Diva's Tribute,Henny Hughes,"Niall Brennan Stables, Agent XXXVII",CA,8,10.1,74,4/17,Eclipse Thoroughbred Partners & E R J Racing,"250,000",,BrennanSta
282,,B,C,2,28,16,The Factor,Divine Indy,Mineshaft,"Hendry Training Stables LLC, Agent II",KY,17,10.2,85,4/17,"45,000",Not Sold,,HendryTrai
283,,B,F,4,18,16,Point of Entry,Divine Luck,Ghostzapper,"Eddie Woods, Agent LXV",KY,11,out,,,Withdrawn,Out,,WoodsAgent
284,,DB/BR,C,5,10,16,Orb,Dixie Crisp,Dixieland Band,"Niall Brennan Stables, Agent XIV",KY,8,10.0,3,4/17,Kelly Breen for Harriet Sawyer,"185,000",,BrennanSta
285,,B,F,3,17,16,Goldencents,Dixie Stamp,Dixie Union,"Halcyon Hammock Farm, Agent II",KY,1,21.4,122,4/17,S.R.O.A. (K.O.I.D.),"17,000",,HalcyonHam
286,Stonesintheroad,CH,F,5,4,16,Bustin Stones,Dixie Talent,Dixie Union,"Crupi's New Castle Farm, Agent VI",NY,6,out,,,Withdrawn,Out,,CrupisNewC
287,,GR/RO,C,2,19,16,He's Had Enough,Doloris,Yes It's True,"Scanlon Training & Sales, Agent X",FL,2,10.2,149,4/17,"Peter Miller, Agent","60,000",,ScanlonTra
288,,B,C,4,6,16,Adios Charlie,Donna Marie,Came Home,Ocala Stud,FL,4,out,,,Withdrawn,Out,,OcalaStud
289,,DB/BR,F,4,27,16,Kitten's Joy,Doryphar,Gone West,"Woodford Thoroughbreds, Agent",KY,17,out,,,Withdrawn,Out,,WoodfordTh
290,,B,C,4,22,16,Tiznow,Dos Lunas,Hennessy,"Crupi's New Castle Farm, Agent VII",KY,6,out,,,Withdrawn,Out,,CrupisNewC
291,Still in the Game,B,C,3,18,16,Uncaptured,Double Bridled,Broken Vow,"TIP Thoroughbred Investment Possibilities, Agent V",FL,19,10.1,21,4/17,"Reddam Racing LLC, Ben Cecil Agent","185,000",,TIPThoroug
292,,CH,C,5,14,16,Kitten's Joy,Double Faced,More Than Ready,Desert Thoroughbreds LLC,KY,16,10.4,39,4/17,Craig Sam Aguiar,"50,000",PS,DesertThor
